STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
FOL,D,15,STORAGE,19910227 0000,19910227 0000,165800,,AF
FOL,D,15,STORAGE,19910228 0000,19910228 0000,167071,,AF
FOL,D,15,STORAGE,19910301 0000,19910301 0000,---,,AF
FOL,D,15,STORAGE,19910302 0000,19910302 0000,170300,,AF
FOL,D,15,STORAGE,19910303 0000,19910303 0000,181955,,AF
FOL,D,15,STORAGE,19910304 0000,19910304 0000,218981,,AF
FOL,D,15,STORAGE,19910305 0000,19910305 0000,250780,,AF
FOL,D,15,STORAGE,19910306 0000,19910306 0000,260260,,AF
FOL,D,15,STORAGE,19910307 0000,19910307 0000,265303,,AF
FOL,D,15,STORAGE,19910308 0000,19910308 0000,268500,,AF
FOL,D,15,STORAGE,19910309 0000,19910309 0000,270900,,AF
FOL,D,15,STORAGE,19910310 0000,19910310 0000,273834,,AF
FOL,D,15,STORAGE,19910311 0000,19910311 0000,276882,,AF
FOL,D,15,STORAGE,19910312 0000,19910312 0000,280400,,AF
FOL,D,15,STORAGE,19910313 0000,19910313 0000,291229,,AF
FOL,D,15,STORAGE,19910314 0000,19910314 0000,298706,,AF
FOL,D,15,STORAGE,19910315 0000,19910315 0000,304200,,AF
FOL,D,15,STORAGE,19910316 0000,19910316 0000,308900,,AF
FOL,D,15,STORAGE,19910317 0000,19910317 0000,315009,,AF
FOL,D,15,STORAGE,19910318 0000,19910318 0000,319209,,AF
FOL,D,15,STORAGE,19910319 0000,19910319 0000,323137,,AF
FOL,D,15,STORAGE,19910320 0000,19910320 0000,327771,,AF
FOL,D,15,STORAGE,19910321 0000,19910321 0000,331541,,AF
FOL,D,15,STORAGE,19910322 0000,19910322 0000,334139,,AF
FOL,D,15,STORAGE,19910323 0000,19910323 0000,337961,,AF
FOL,D,15,STORAGE,19910324 0000,19910324 0000,352990,,AF
FOL,D,15,STORAGE,19910325 0000,19910325 0000,372428,,AF
FOL,D,15,STORAGE,19910326 0000,19910326 0000,386619,,AF
FOL,D,15,STORAGE,19910327 0000,19910327 0000,396678,,AF
FOL,D,15,STORAGE,19910328 0000,19910328 0000,404625,,AF
FOL,D,15,STORAGE,19910329 0000,19910329 0000,409900,,AF
FOL,D,15,STORAGE,19910330 0000,19910330 0000,415700,,AF
FOL,D,15,STORAGE,19910331 0000,19910331 0000,421546,,AF
FOL,D,15,STORAGE,19910401 0000,19910401 0000,427903,,AF
