STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NML,D,15,STORAGE,19910302 0000,19910302 0000,374900,,AF
NML,D,15,STORAGE,19910303 0000,19910303 0000,376803,,AF
NML,D,15,STORAGE,19910304 0000,19910304 0000,382146,,AF
NML,D,15,STORAGE,19910305 0000,19910305 0000,386571,,AF
NML,D,15,STORAGE,19910306 0000,19910306 0000,387732,,AF
NML,D,15,STORAGE,19910307 0000,19910307 0000,388532,,AF
NML,D,15,STORAGE,19910308 0000,19910308 0000,389500,,AF
NML,D,15,STORAGE,19910309 0000,19910309 0000,389500,,AF
NML,D,15,STORAGE,19910310 0000,19910310 0000,390221,,AF
NML,D,15,STORAGE,19910311 0000,19910311 0000,390986,,AF
NML,D,15,STORAGE,19910312 0000,19910312 0000,391672,,AF
NML,D,15,STORAGE,19910313 0000,19910313 0000,392436,,AF
NML,D,15,STORAGE,19910314 0000,19910314 0000,393405,,AF
NML,D,15,STORAGE,19910315 0000,19910315 0000,394300,,AF
NML,D,15,STORAGE,19910316 0000,19910316 0000,394600,,AF
NML,D,15,STORAGE,19910317 0000,19910317 0000,395674,,AF
NML,D,15,STORAGE,19910318 0000,19910318 0000,397338,,AF
NML,D,15,STORAGE,19910319 0000,19910319 0000,399091,,AF
NML,D,15,STORAGE,19910320 0000,19910320 0000,401131,,AF
NML,D,15,STORAGE,19910321 0000,19910321 0000,402402,,AF
NML,D,15,STORAGE,19910322 0000,19910322 0000,403469,,AF
NML,D,15,STORAGE,19910323 0000,19910323 0000,404495,,AF
NML,D,15,STORAGE,19910324 0000,19910324 0000,406967,,AF
NML,D,15,STORAGE,19910325 0000,19910325 0000,411313,,AF
NML,D,15,STORAGE,19910326 0000,19910326 0000,414809,,AF
NML,D,15,STORAGE,19910327 0000,19910327 0000,417148,,AF
NML,D,15,STORAGE,19910328 0000,19910328 0000,418574,,AF
NML,D,15,STORAGE,19910329 0000,19910329 0000,419800,,AF
NML,D,15,STORAGE,19910330 0000,19910330 0000,421500,,AF
NML,D,15,STORAGE,19910331 0000,19910331 0000,423122,,AF
NML,D,15,STORAGE,19910401 0000,19910401 0000,425024,,AF
NML,D,15,STORAGE,19910402 0000,19910402 0000,427315,,AF
NML,D,15,STORAGE,19910403 0000,19910403 0000,429782,,AF
NML,D,15,STORAGE,19910404 0000,19910404 0000,432389,,AF
NML,D,15,STORAGE,19910405 0000,19910405 0000,435800,,AF
NML,D,15,STORAGE,19910406 0000,19910406 0000,438500,,AF
NML,D,15,STORAGE,19910407 0000,19910407 0000,437241,,AF
NML,D,15,STORAGE,19910408 0000,19910408 0000,444165,,AF
NML,D,15,STORAGE,19910409 0000,19910409 0000,445700,,AF
NML,D,15,STORAGE,19910410 0000,19910410 0000,447171,,AF
NML,D,15,STORAGE,19910411 0000,19910411 0000,447520,,AF
NML,D,15,STORAGE,19910412 0000,19910412 0000,448000,,AF
NML,D,15,STORAGE,19910413 0000,19910413 0000,448100,,AF
NML,D,15,STORAGE,19910414 0000,19910414 0000,448264,,AF
NML,D,15,STORAGE,19910415 0000,19910415 0000,448396,,AF
NML,D,15,STORAGE,19910416 0000,19910416 0000,447607,,AF
NML,D,15,STORAGE,19910417 0000,19910417 0000,446997,,AF
NML,D,15,STORAGE,19910418 0000,19910418 0000,446213,,AF
NML,D,15,STORAGE,19910419 0000,19910419 0000,444100,,AF
NML,D,15,STORAGE,19910420 0000,19910420 0000,442300,,AF
NML,D,15,STORAGE,19910421 0000,19910421 0000,441215,,AF
NML,D,15,STORAGE,19910422 0000,19910422 0000,440609,,AF
NML,D,15,STORAGE,19910423 0000,19910423 0000,439959,,AF
NML,D,15,STORAGE,19910424 0000,19910424 0000,438704,,AF
NML,D,15,STORAGE,19910425 0000,19910425 0000,437456,,AF
NML,D,15,STORAGE,19910426 0000,19910426 0000,437500,,AF
NML,D,15,STORAGE,19910427 0000,19910427 0000,435900,,AF
NML,D,15,STORAGE,19910428 0000,19910428 0000,434959,,AF
NML,D,15,STORAGE,19910429 0000,19910429 0000,434787,,AF
NML,D,15,STORAGE,19910430 0000,19910430 0000,433336,,AF
NML,D,15,STORAGE,19910501 0000,19910501 0000,433159,,AF
NML,D,15,STORAGE,19910502 0000,19910502 0000,432089,,AF
NML,D,15,STORAGE,19910503 0000,19910503 0000,431200,,AF
NML,D,15,STORAGE,19910504 0000,19910504 0000,429800,,AF
NML,D,15,STORAGE,19910505 0000,19910505 0000,428931,,AF
NML,D,15,STORAGE,19910506 0000,19910506 0000,428293,,AF
NML,D,15,STORAGE,19910507 0000,19910507 0000,428549,,AF
NML,D,15,STORAGE,19910508 0000,19910508 0000,429271,,AF
NML,D,15,STORAGE,19910509 0000,19910509 0000,430635,,AF
NML,D,15,STORAGE,19910510 0000,19910510 0000,431800,,AF
NML,D,15,STORAGE,19910511 0000,19910511 0000,431700,,AF
NML,D,15,STORAGE,19910512 0000,19910512 0000,431400,,AF
NML,D,15,STORAGE,19910513 0000,19910513 0000,431362,,AF
NML,D,15,STORAGE,19910514 0000,19910514 0000,431191,,AF
NML,D,15,STORAGE,19910515 0000,19910515 0000,430292,,AF
NML,D,15,STORAGE,19910516 0000,19910516 0000,429186,,AF
NML,D,15,STORAGE,19910517 0000,19910517 0000,428900,,AF
NML,D,15,STORAGE,19910518 0000,19910518 0000,428100,,AF
NML,D,15,STORAGE,19910519 0000,19910519 0000,426507,,AF
NML,D,15,STORAGE,19910520 0000,19910520 0000,425320,,AF
